3.602146617259391519e+02
3.595697021712328478e+02
3.581126894175187658e+02
3.560424891167895680e+02
3.535250532301149065e+02
3.506974528749121873e+02
3.476715355244978127e+02
3.445372328497620060e+02
3.413655441990429722e+02
3.382112194525381028e+02
3.351151637625840181e+02
3.321065855014251724e+02
3.292049075841352987e+02
3.264214612164915366e+02
3.237609800360730219e+02
3.212229115697945758e+02
3.188025619225436458e+02
3.164920886395229900e+02
3.142813557491826941e+02
3.121586640940647044e+02
3.101113691931996073e+02
3.081263980515573735e+02
3.061906755390625676e+02
3.042914702033817207e+02
3.024166686565697546e+02
3.005549869851683980e+02
2.986961269758784852e+02
2.968308843238446002e+02
2.949512153972116835e+02
2.930502685692339355e+02
2.911223855970988552e+02
2.891630780239993896e+02
2.871689831070727905e+02
2.851378033278035673e+02
2.830682331225468715e+02
2.809598760781250917e+02
2.788131554701370192e+02
2.766292206788288013e+02
2.744098516982800220e+02
2.721573636583183315e+02
2.698745130042149754e+02
2.675644067258715495e+02
2.652304157950890726e+02
2.628760937557021293e+02
2.605051012160224104e+02
2.581211368153469152e+02
2.557278750753243628e+02
2.533289114020186048e+02
2.509277143746263050e+02
2.485275853412901768e+02
2.461316252404175486e+02
2.437427084766879091e+02
2.413634636036133827e+02
2.389962604985493613e+02
2.366432036604657583e+02
2.343061312151442621e+02
2.319866191758432024e+02
2.296859904793187468e+02
2.274053282967777818e+02
2.251454931061101377e+02
2.229071430051500897e+02
2.206907567451361842e+02
2.184966589680468303e+02
2.163250471415444167e+02
2.141760196987557379e+02
2.120496049082877050e+02
2.099457900208350338e+02
2.078645502630015471e+02
2.058058772753960284e+02
2.037698066207591978e+02
2.017564440182929673e+02
1.997659899918846804e+02
1.977987626525927567e+02
1.958552183691605819e+02
1.939359701136526724e+02
1.920418033033156462e+02
1.901736889931014787e+02
1.883327943062113548e+02
1.865204900228339682e+02
1.847383552780975435e+02
1.829881793514922776e+02
1.812719605589996945e+02
1.795919022864663361e+02
1.779504062302901843e+02
1.763500629359805032e+02
1.747936397467381937e+02
1.732840662989163718e+02
1.718244177162618769e+02
1.704178956771782225e+02
1.690678075403259584e+02
1.677775437313121074e+02
1.665505536024409423e+02
1.653903199882232684e+02
1.643003326873817684e+02
1.632840611061532456e+02
1.623449263046342992e+02
1.614862726861904889e+02
1.607113395727863576e+02
1.600232329071950517e+02
1.594248973175352262e+02
1.589190887777613170e+02
1.585083480883615437e+02
1.581949753959954990e+02
1.579810059588318154e+02
1.578681873564389662e+02
1.578579583278314828e+02
1.579514294133520309e+02
1.581493655548364075e+02
1.584521708020025699e+02
1.588598752502009859e+02
1.593721243236240639e+02
1.599881704972652585e+02
1.607068675371508846e+02
1.615266673171414595e+02
1.624456192581355936e+02
1.634613724093029532e+02
1.645711801836847314e+02
1.657719077309994589e+02
1.670600419249097683e+02
1.684317039140161398e+02
1.698826641741383696e+02
1.714083599856426474e+02
1.730039152366760788e+02
1.746641624424748045e+02
1.763836668580132425e+02
1.781567525436973654e+02
1.799775302292835875e+02
1.818399268210687580e+02
1.837377163689628787e+02
1.856645523160450466e+02
1.876140008354689712e+02
1.895795750548233798e+02
1.915547699653952805e+02
1.935330977944920505e+02
1.955081236419005961e+02
1.974735011478535966e+02
1.994230079836282243e+02
2.013505809400562612e+02
